44.025,54.164,42.209,52.973,52.321,42.19,56.371,43.554,66.58,31.407,71.473,22.194,68.508,26.744
43.942,54.285,42.113,53.016,52.222,42.214,56.393,43.557,66.556,31.418,71.418,22.204,68.439,26.781
43.859,54.404,42.022,53.059,52.127,42.237,56.417,43.558,66.534,31.431,71.368,22.211,68.371,26.817
43.777,54.523,41.934,53.1,52.035,42.26,56.442,43.556,66.515,31.445,71.321,22.217,68.303,26.852
43.695,54.641,41.852,53.14,51.946,42.283,56.47,43.554,66.497,31.46,71.278,22.221,68.236,26.888
43.614,54.758,41.774,53.18,51.86,42.307,56.498,43.55,66.48,31.476,71.238,22.224,68.17,26.923
43.533,54.873,41.703,53.219,51.776,42.33,56.527,43.546,66.464,31.494,71.2,22.226,68.104,26.958
43.453,54.987,41.637,53.257,51.695,42.354,56.557,43.543,66.449,31.514,71.163,22.228,68.039,26.992
43.373,55.099,41.579,53.296,51.615,42.377,56.587,43.54,66.434,31.536,71.128,22.231,67.974,27.027
43.292,55.211,41.528,53.335,51.537,42.401,56.617,43.539,66.419,31.559,71.094,22.234,67.91,27.062
43.212,55.321,41.484,53.375,51.46,42.424,56.647,43.54,66.404,31.585,71.059,22.239,67.847,27.096
43.132,55.431,41.448,53.415,51.385,42.447,56.678,43.543,66.389,31.613,71.024,22.246,67.784,27.131
43.052,55.54,41.42,53.457,51.311,42.469,56.708,43.549,66.373,31.643,70.989,22.256,67.723,27.167
42.972,55.649,41.399,53.5,51.238,42.489,56.739,43.559,66.356,31.674,70.952,22.269,67.663,27.202
42.892,55.757,41.386,53.545,51.166,42.509,56.771,43.571,66.339,31.707,70.913,22.285,67.605,27.238
42.811,55.866,41.38,53.593,51.096,42.526,56.804,43.588,66.321,31.742,70.874,22.305,67.548,27.274
42.731,55.975,41.38,53.642,51.027,42.541,56.838,43.608,66.302,31.778,70.832,22.329,67.494,27.311
42.65,56.085,41.387,53.695,50.96,42.553,56.874,43.633,66.283,31.815,70.789,22.357,67.443,27.348
42.569,56.197,41.399,53.75,50.895,42.562,56.911,43.662,66.263,31.854,70.745,22.388,67.394,27.385
42.488,56.309,41.415,53.809,50.833,42.568,56.952,43.696,66.243,31.893,70.7,22.424,67.349,27.422
42.407,56.422,41.436,53.871,50.773,42.571,56.994,43.734,66.223,31.932,70.655,22.462,67.308,27.46
42.327,56.537,41.459,53.936,50.716,42.571,57.04,43.776,66.204,31.973,70.609,22.504,67.27,27.497
42.248,56.654,41.484,54.004,50.662,42.567,57.089,43.823,66.184,32.014,70.563,22.549,67.237,27.535
42.17,56.771,41.51,54.075,50.611,42.56,57.142,43.875,66.165,32.055,70.519,22.595,67.208,27.572
42.093,56.89,41.537,54.149,50.563,42.55,57.197,43.93,66.147,32.096,70.476,22.644,67.185,27.61
42.018,57.01,41.563,54.226,50.519,42.537,57.257,43.989,66.13,32.138,70.435,22.693,67.166,27.647
